predator_mass	prey_mass
648.88	0.06859
402.88	2.5005
7.1389	0.01
402.88	1.8519
11.619	0.32768
191.82	10
174.55	1.25
7.1389	0.15625
780.06	49.13
103.86	3.43
17.719	4.2188
129.16	10
210.22	21.97
690.78	20.484
143.26	0.03375
158.38	0.91125
229.79	0.08
320.57	33.75
608.75	196.83
320.57	27.44
433.24	106.48
320.57	27.44
295.93	92.61
4.0125	0.15625
11.619	0.42875
4.0125	0.27
346.59	5.12
229.79	0.64
0.79869	0.01728
191.82	27.44
780.06	49.13
55.78	1.25
346.59	40.96
320.57	27.44
2.8762	0.15625
346.59	13.31
11.619	0.08
9.1935	0.19683
346.59	2.16
11.619	0.08
320.57	27.44
158.38	2.7463
346.59	17.28
55.78	0.27
25.709	0.21952
2.8762	1.25
191.82	0.64
7.1389	0.08
82.174	13.31
7.1389	0.08
320.57	14.049
9.1935	0.13824
734.49	80
7.1389	0.08
41.844	13.31
295.93	1.25
272.61	27.44
9.1935	0.03375
174.55	68.59
320.57	0.35937
229.79	1.25
92.582	0.91125
82.174	1.6638
1.3	0.08
5.4227	0.42875
143.26	27.44
191.82	0.08
433.24	58.32
174.55	21.97
72.595	0.27
210.22	7.29
0.79869	0.08
210.22	12.597
465.12	40.96
250.57	3.1443
72.595	0.27
82.174	49.13
158.38	5.12
4.0125	0.27
648.88	270
346.59	13.31
570.35	270
648.88	219.52
92.582	0.27
320.57	1.25
5.4227	0.08
143.26	0.03375
9.1935	2.16
780.06	49.13
320.57	21.97
143.26	0.91125
320.57	40.96
158.38	0.08
780.06	49.13
191.82	80
143.26	0.03375
210.22	27.44
402.88	175.76
346.59	17.28
191.82	0.42875
498.58	92.61
5.4227	0.08
402.88	0.03375
174.55	68.59
229.79	1.25
374.01	0.27
72.595	0.27
4.0125	0.27
191.82	7.29
103.86	0.27
295.93	10
295.93	80
295.93	10
402.88	80
174.55	20.004
498.58	92.61
143.26	13.31
143.26	58.32
346.59	21.97
129.16	21.97
295.93	13.31
272.61	40.96
72.595	10
295.93	21.97
210.22	17.28
191.82	10
272.61	33.75
129.16	7.29
158.38	33.75
191.82	7.29
174.55	17.28
272.61	40.96
174.55	21.97
320.57	68.59
17.719	2.16
295.93	7.29
143.26	68.59
272.61	40.96
116.04	5.12
158.38	10
129.16	21.97
320.57	58.32
295.93	10
14.45	0.27
143.26	27.44
143.26	92.61
129.16	1.25
374.01	113.91
116.04	40.96
320.57	10
320.57	7.29
295.93	13.31
158.38	13.31
143.26	49.13
116.04	33.75
55.78	7.29
229.79	63.316
72.595	1.25
11.619	1.25
72.595	0.64
295.93	27.44
570.35	21.97
129.16	13.31
158.38	58.32
129.16	5.12
129.16	7.29
570.35	80
210.22	21.97
17.719	0.64
17.719	0.27
320.57	0.64
346.59	138.24
129.16	17.28
158.38	49.13
295.93	13.31
129.16	21.97
320.57	0.64
320.57	0.27
191.82	80
143.26	40.96
346.59	106.48
129.16	7.29
63.81	1.25
14.45	0.64
143.26	2.5005
21.46	0.27
129.16	27.44
143.26	13.31
402.88	80
48.47	1.25
295.93	17.28
272.61	2.5005
295.93	21.97
9.1935	0.15625
116.04	40.96
103.86	13.31
158.38	27.44
129.16	3.43
210.22	27.44
158.38	58.32
63.81	13.31
143.26	10
210.22	13.31
272.61	80
143.26	10
143.26	17.28
210.22	33.75
191.82	13.31
229.79	0.06859
272.61	49.13
143.26	68.59
35.865	0.08
35.865	0.08
143.26	58.32
295.93	12.597
63.81	5.12
116.04	27.44
191.82	5.12
21.46	0.64
465.12	80
116.04	40.96
191.82	5.12
129.16	3.43
129.16	5.12
63.81	2.16
63.81	17.28
191.82	3.43
4.0125	0.91125
433.24	17.28
250.57	40.96
191.82	1.6638
129.16	17.716
143.26	17.28
174.55	49.13
158.38	33.75
346.59	17.28
346.59	17.28
250.57	68.59
210.22	49.13
103.86	3.43
210.22	19.066
433.24	21.97
191.82	58.32
229.79	13.31
129.16	13.31
295.93	28.633
158.38	27.44
143.26	8.5738
143.26	1.25
63.81	13.31
174.55	17.28
295.93	49.13
320.57	74.149
433.24	156.25
295.93	80
402.88	49.13
21.46	0.27
174.55	7.29
250.57	80
402.88	156.25
402.88	80
229.79	13.31
116.04	17.28
158.38	1.25
320.57	17.28
433.24	10
346.59	17.28
72.595	7.29
346.59	17.28
174.55	58.32
210.22	49.13
250.57	21.97
210.22	1.25
191.82	68.59
129.16	21.97
346.59	21.97
174.55	33.75
158.38	5.12
250.57	27.44
191.82	0.27
191.82	21.97
129.16	33.75
229.79	33.75
129.16	0.08
346.59	21.97
25.709	2.16
210.22	17.28
191.82	27.44
346.59	27.44
346.59	21.97
346.59	21.97
346.59	17.28
320.57	0.64
229.79	80
210.22	5.12
103.86	1.25
129.16	27.44
129.16	27.44
191.82	10
158.38	13.31
72.595	106.48
191.82	21.467
272.61	27.44
82.174	1.25
143.26	40.96
158.38	10
55.78	2.16
116.04	10
498.58	156.25
250.57	17.28
158.38	17.28
92.582	4.2188
250.57	27.44
272.61	27.44
250.57	17.28
92.582	27.44
250.57	21.97
63.81	7.29
320.57	33.75
129.16	7.29
143.26	13.31
129.16	21.97
17.719	0.64
143.26	33.75
320.57	33.75
92.582	17.28
191.82	56.398
103.86	33.75
158.38	17.28
158.38	33.75
533.64	270
116.04	49.13
272.61	3.43
14.45	0.64
82.174	17.28
116.04	21.97
21.46	0.64
295.93	219.52
272.61	40.96
21.46	0.64
272.61	5.12
92.582	1.9511
250.57	2.16
21.46	0.27
17.719	0.27
320.57	121.67
55.78	2.16
55.78	4.2188
129.16	0.42875
92.582	21.97
21.46	0.27
129.16	0.74088
48.47	3.5791
17.719	0.64
72.595	2.5005
210.22	17.28
210.22	13.31
116.04	17.28
295.93	80
116.04	27.44
116.04	13.31
374.01	68.59
210.22	21.97
129.16	17.28
92.582	0.91125
63.81	1.1059
72.595	1.8519
129.16	10
210.22	13.31
116.04	4.2188
82.174	2.0538
92.582	5.12
320.57	1.25
250.57	40.96
210.22	33.75
174.55	33.75
174.55	21.97
250.57	49.13
92.582	3.1443
210.22	58.32
346.59	74.149
82.174	7.7869
143.26	17.28
129.16	33.75
174.55	13.31
210.22	27.44
35.865	2.6214
250.57	40.96
82.174	5.7179
210.22	17.28
116.04	68.59
210.22	10
210.22	27.44
92.582	17.28
129.16	33.75
143.26	33.75
129.16	10
174.55	33.75
143.26	17.28
129.16	40.96
143.26	0.79507
143.26	33.75
129.16	13.31
129.16	40.96
158.38	11.576
250.57	27.44
210.22	17.28
272.61	27.44
55.78	1.25
250.57	3.43
55.78	0.42875
129.16	10
174.55	8.5738
82.174	11.249
143.26	2.16
55.78	2.7463
55.78	8.5738
143.26	2.3833
158.38	3.43
72.595	0.74088
533.64	106.48
11.619	7.29
103.86	0.15625
191.82	8.5738
174.55	8.5738
191.82	33.75
143.26	2.16
129.16	6.1413
158.38	15.209
158.38	8.5738
143.26	5.12
143.26	10
158.38	7.7869
129.16	13.31
129.16	13.31
158.38	10.927
72.595	0.27
191.82	7.29
143.26	5.12
143.26	10
92.582	0.64
103.86	21.97
30.499	0.08
433.24	156.25
374.01	121.67
465.12	156.25
63.81	0.74088
780.06	92.61
498.58	196.83
158.38	14.049
143.26	0.42875
143.26	0.64
158.38	0.64
72.595	11.576
72.595	6.1413
72.595	0.08
14.45	2.16
143.26	11.576
143.26	15.209
229.79	86.151
191.82	21.97
402.88	0.01331
229.79	92.61
533.64	156.25
690.78	175.76
374.01	156.25
82.174	74.149
92.582	27.44
158.38	21.467
295.93	68.59
250.57	0.03375
116.04	33.75
30.499	10
191.82	33.75
116.04	17.28
35.865	2.16
374.01	80
35.865	19.531
30.499	0.15625
690.78	156.25
250.57	0.27
103.86	33.75
191.82	37.239
690.78	156.25
116.04	0.03375
92.582	23.526
210.22	68.59
402.88	74.149
103.86	33.75
250.57	40.96
272.61	106.48
295.93	80
92.582	7.7869
116.04	8.5738
116.04	6.1413
210.22	17.716
143.26	5.12
143.26	10
402.88	84.897
533.64	92.61
295.93	0.05832
229.79	18.158
295.93	196.83
433.24	80
174.55	92.61
55.78	44.921
191.82	7.29
30.499	0.15625
374.01	7.29
143.26	3.7325
103.86	33.75
82.174	0.91125
116.04	17.28
158.38	10
72.595	1.0382
174.55	10
129.16	2.16
116.04	0.42875
158.38	50.884
25.709	12.25
158.38	3.43
433.24	92.61
320.57	40.96
272.61	138.24
210.22	13.31
320.57	138.24
346.59	33.75
116.04	10
210.22	33.75
229.79	58.32
295.93	80
158.38	17.28
320.57	33.75
229.79	49.13
129.16	21.97
570.35	92.61
35.865	0.97336
374.01	106.48
30.499	9.4119
229.79	92.61
229.79	68.59
82.174	6.1413
1154.5	80
158.38	21.97
433.24	0.05832
92.582	20.004
82.174	7.29
174.55	44.921
143.26	17.28
648.88	92.61
72.595	27.44
143.26	4.2188
103.86	0.12167
498.58	49.13
210.22	10
229.79	49.13
191.82	33.75
210.22	0.06859
346.59	121.67
346.59	19.531
320.57	33.75
116.04	0.91125
55.78	11.576
374.01	80
191.82	40.96
320.57	68.59
174.55	49.13
346.59	58.32
210.22	67.513
250.57	53.594
465.12	175.76
116.04	49.13
346.59	53.594
250.57	49.13
295.93	50.884
229.79	58.32
346.59	13.31
174.55	22.481
346.59	63.316
191.82	10
158.38	11.576
92.582	3.43
433.24	80
174.55	80
143.26	1.6638
41.844	0.68921
82.174	10.303
174.55	10
734.49	20.004
30.499	3.5791
433.24	106.48
402.88	20.004
143.26	13.31
174.55	17.28
346.59	68.59
191.82	17.28
295.93	28.633
346.59	0.10648
92.582	5.12
143.26	118.52
92.582	49.13
25.709	0.32768
374.01	27.44
92.582	2.3833
25.709	0.85184
229.79	1.6638
48.47	4.2188
210.22	58.32
21.46	3.8902
295.93	106.48
191.82	44.921
229.79	1.3265
116.04	13.31
465.12	106.48
295.93	80
72.595	10
174.55	63.316
103.86	1.6638
229.79	2.0538
48.47	2.6214
210.22	0.64
116.04	0.64
374.01	21.97
272.61	40.96
210.22	33.75
116.04	13.31
295.93	56.398
48.47	2.7463
734.49	92.61
191.82	58.32
191.82	10
103.86	24.604
250.57	2.16
191.82	19.531
103.86	19.531
210.22	9.1267
191.82	11.576
116.04	14.049
191.82	19.531
92.582	58.32
82.174	13.31
191.82	30.486
229.79	2.6214
210.22	1.25
103.86	36.523
191.82	45.743
295.93	0.04096
17.719	0.64
191.82	21.97
191.82	20.972
191.82	10
174.55	17.28
17.719	11.576
21.46	21.97
116.04	21.97
174.55	33.079
174.55	37.964
116.04	4.5653
191.82	11.576
210.22	15.209
191.82	11.576
210.22	24.604
174.55	13.31
210.22	15.209
174.55	23
174.55	156.25
250.57	1.25
250.57	3.43
158.38	0.27
210.22	0.64
229.79	10
320.57	27.44
103.86	44.109
72.595	5.12
229.79	3.43
191.82	1.25
191.82	10
143.26	2.3833
210.22	21.97
103.86	0.91125
103.86	1.7562
103.86	11.576
272.61	21.97
374.01	10
92.582	68.59
30.499	0.01331
174.55	13.31
158.38	37.964
191.82	20.484
250.57	0.64
250.57	2.16
103.86	46.575
210.22	1.25
158.38	8.5738
92.582	3.43
158.38	33.75
191.82	0.68921
116.04	17.28
48.47	37.239
174.55	56.398
129.16	33.75
191.82	40.96
143.26	0.01
320.57	33.75
72.595	1.6638
41.844	8.5738
229.79	3.0076
103.86	0.27
174.55	21.97
129.16	0.03375
174.55	1.25
229.79	6.1413
103.86	6.1413
116.04	0.27
82.174	5.5137
82.174	4.9304
129.16	0.08
103.86	1.6638
174.55	3.43
129.16	7.29
229.79	4.3898
229.79	3.0076
116.04	0.64
116.04	21.97
82.174	0.03375
72.595	0.13824
72.595	2.16
143.26	3.0076
174.55	1.6638
103.86	0.15625
229.79	2.7463
174.55	27.44
158.38	49.13
143.26	3.0076
346.59	27.44
72.595	0.10648
63.81	6.585
72.595	0.05832
129.16	0.08
143.26	0.03375
129.16	0.08
63.81	5.927
143.26	6.1413
72.595	2.16
63.81	11.576
92.582	2.16
143.26	4.2188
250.57	106.48
374.01	156.25
92.582	17.28
103.86	7.29
210.22	7.29
210.22	10
158.38	33.75
498.58	21.97
116.04	0.17576
103.86	18.158
143.26	2.7463
250.57	53.594
320.57	138.24
229.79	4.5653
82.174	0.01331
143.26	1.4061
116.04	17.28
143.26	2.0538
116.04	10
210.22	7.29
103.86	7.5357
21.46	7.29
498.58	40.96
158.38	0.10648
63.81	3.43
158.38	2.3833
346.59	175.76
143.26	3.5791
103.86	7.7869
82.174	2.7463
129.16	0.04913
116.04	5.5137
229.79	2.5005
116.04	2.16
272.61	58.32
295.93	12.95
116.04	7.29
82.174	4.0522
346.59	80
346.59	106.48
158.38	121.67
250.57	58.32
129.16	27.44
272.61	106.48
250.57	68.59
92.582	27.44
129.16	0.00512
533.64	175.76
143.26	4.2188
92.582	5.3144
116.04	17.28
320.57	106.48
465.12	35.118
158.38	40.96
129.16	6.8147
72.595	0.05832
103.86	9.703
465.12	133.12
92.582	10
116.04	0.12167
72.595	0.64
295.93	0.02197
103.86	13.676
35.865	7.29
143.26	2.7463
72.595	0.42875
92.582	3.7325
143.26	1.5746
143.26	2.7463
103.86	0.04913
250.57	17.28
158.38	4.0522
103.86	3.43
72.595	0.08
116.04	21.97
143.26	3.7325
63.81	5.12
346.59	27.44
320.57	121.67
82.174	2.7463
103.86	0.03375
72.595	3.43
103.86	2.7463
63.81	5.12
129.16	0.68921
72.595	0.17576
72.595	2.16
272.61	44.921
103.86	0.10648
174.55	3.8902
72.595	1.8519
103.86	11.956
103.86	11.956
92.582	0.1624
72.595	0.1624
250.57	0.1624
11.619	0.018927
11.619	0.0427
82.174	2.7835
92.582	0.57101
191.82	0.033314
92.582	0.1624
63.81	0.018927
191.82	0.033314
191.82	0.033314
63.81	0.1624
82.174	0.1624
158.38	0.018927
92.582	0.57101
92.582	0.1624
30.499	0.57101
72.595	2.7835
63.81	4.8993
48.47	0.57101
174.55	1.3934
82.174	0.018927
63.81	0.18893
116.04	7.9021
82.174	0.1624
41.844	0.57101
41.844	0.57101
174.55	0.018927
11.619	0.1624
82.174	0.06655
30.499	0.32442
30.499	0.1624
320.57	1.3934
41.844	1.3934
48.47	0.13852
48.47	0.41186
48.47	0.69753
82.174	1.3934
174.55	7.5572
129.16	0.018927
103.86	0.018927
72.595	0.018927
158.38	0.1624
92.582	9.3881
55.78	1.621
143.26	0.1624
103.86	0.1624
103.86	0.1624
48.47	6.2797
129.16	0.018927
25.709	2.7835
272.61	4.8993
82.174	42.037
158.38	2.7835
41.844	3.1435
63.81	0.92097
63.81	0.8418
143.26	0.033314
103.86	0.018927
103.86	0.018927
55.78	0.32442
72.595	0.1624
63.81	0.06655
191.82	0.1624
72.595	0.0427
191.82	0.033314
191.82	0.033314
92.582	0.00045253
55.78	4.8993
48.47	1.3934
116.04	0.92097
103.86	0.018927
191.82	0.033314
55.78	0.0427
48.47	1.3934
191.82	0.1624
72.595	0.32442
174.55	0.033314
191.82	0.1624
129.16	0.013652
174.55	0.0038827
143.26	0.002206
103.86	0.0062624
21.46	0.0038827
158.38	0.002206
174.55	0.0062624
103.86	0.0094749
103.86	0.013652
129.16	0.033314
103.86	0.033314
250.57	0.0038827
11.619	0.0011043
103.86	0.0094749
143.26	0.002206
158.38	0.0011043
158.38	0.0011043
116.04	2.7835
103.86	0.018927
143.26	0.41186
35.865	0.21824
174.55	0.41186
41.844	0.018927
41.844	0.018927
103.86	2.7835
158.38	0.018927
103.86	2.7835
82.174	0.13852
174.55	0.06655
48.47	4.8993
72.595	11.956
158.38	17.227
174.55	1.3934
17.719	0.57101
17.719	0.46103
14.45	0.46103
11.619	0.28584
11.619	0.63213
11.619	0.51403
11.619	0.41186
17.719	0.51403
158.38	0.13852
103.86	0.1624
103.86	1.3934
158.38	0.63213
21.46	0.57101
21.46	0.0038827
21.46	0.0011043
129.16	0.46103
82.174	0.57101
11.619	0.002206
82.174	0.06655
25.709	0.32442
2.8762	0.36637
63.81	0.21824
63.81	0.11714
30.499	0.1624
11.619	0.0094749
5.4227	0.11714
129.16	0.2505
7.1389	1.1885
9.1935	0.92097
7.1389	1.5043
21.46	0.51403
17.719	0.46103
11.619	1.1885
30.499	0.1624
5.4227	0.32442
82.174	1.1885
116.04	0.2505
17.719	0.57101
21.46	0.0094749
402.88	0.025436
174.55	0.081296
229.79	2.7835
63.81	0.018927
103.86	0.21824
129.16	0.018927
129.16	0.018927
82.174	42.037
92.582	4.8993
374.01	33.009
82.174	0.57101
41.844	1.3934
129.16	1.3934
158.38	2.2976
191.82	2.7835
272.61	1.3934
272.61	2.0077
374.01	23.883
158.38	17.227
272.61	2.7835
17.719	4.8993
191.82	0.06655
272.61	2.0077
72.595	0.000015
191.82	0.8418
191.82	2.0077
158.38	0.57101
433.24	42.037
158.38	0.1624
63.81	1.8726
35.865	0.46103
63.81	0.51403
174.55	11.956
158.38	0.0094749
116.04	4.8993
158.38	0.025436
158.38	0.018927
158.38	0.025436
158.38	0.018927
158.38	0.018927
116.04	0.57101
158.38	0.018927
158.38	0.018927
103.86	8.2574
103.86	0.06655
129.16	0.92097
174.55	0.92097
129.16	1.1885
82.174	0.57101
174.55	0.57101
129.16	1.1885
250.57	0.018927
129.16	1.005
129.16	1.0942
129.16	0.63213
129.16	1.2882
25.709	0.92097
82.174	1.2882
14.45	1.3934
14.45	0.57101
7.1389	0.57101
41.844	1.1885
250.57	1.3934
129.16	0.92097
30.499	1.2882
4.0125	0.51403
30.499	1.621
103.86	1.1885
229.79	0.8418
92.582	1.3934
103.86	1.3934
7.1389	0.1624
116.04	0.1624
116.04	0.57101
7.1389	0.76737
229.79	0.018927
143.26	1.1885
158.38	0.018927
143.26	1.0942
143.26	1.1885
158.38	0.0427
143.26	1.0942
103.86	2.0077
158.38	0.033314
158.38	0.033314
116.04	0.92097
35.865	0.46103
103.86	1.3934
174.55	0.32442
174.55	0.92097
129.16	1.8726
116.04	1.1885
143.26	2.1493
143.26	1.0942
129.16	1.8726
82.174	2.0077
41.844	1.5043
41.844	1.621
82.174	0.57101
174.55	0.21824
158.38	0.32442
35.865	0.63213
158.38	0.053732
158.38	0.06655
25.709	0.57101
30.499	0.57101
92.582	0.018927
11.619	0.11714
92.582	0.002206
103.86	2.2976
55.78	2.0077
374.01	83.975
48.47	1.3934
103.86	2.7835
92.582	2.7835
346.59	17.227
63.81	0.57101
72.595	0.46103
72.595	2.4526
143.26	14.428
48.47	0.1624
116.04	4.8993
63.81	3.7407
116.04	0.57101
272.61	67.801
143.26	11.956
174.55	23.883
143.26	6.8984
250.57	59.189
191.82	32.096
158.38	23.883
402.88	67.801
103.86	0.51403
272.61	32.096
402.88	23.883
402.88	17.227
402.88	17.227
498.58	67.801
174.55	14.428
374.01	123.8
250.57	0.033314
250.57	53.88
72.595	0.57101
250.57	32.096
63.81	0.06655
48.47	0.57101
210.22	0.018927
158.38	4.8993
116.04	1.3934
346.59	11.956
320.57	42.037
129.16	20.371
346.59	128.37
158.38	10.198
570.35	123.8
533.64	102.58
402.88	67.801
143.26	5.157
250.57	42.037
531.65	13.31
628.1	7.29
1550	17.28
1458.8	17.28
487.37	49.13
85.052	2.6214
1207	16.43
1207	11.576
1207	6.3606
1207	7.7869
1207	9.4119
1458.8	17.28
1550	10
531.65	3.43
445.62	1.25
445.62	13.31
735.56	0.46656
628.1	40.96
735.56	0.27
406.32	7.29
1846.1	17.28
406.32	10
445.62	10
406.32	3.43
406.32	10
406.32	21.97
217.94	10
854.62	7.29
854.62	5.12
445.62	17.28
369.41	40.96
531.65	5.12
3100.6	21.97
171.42	0.08
854.62	10
985.89	7.29
854.62	3.43
735.56	2.16
578.53	17.28
1207	21.97
1056.3	49.13
1207	15.609
1846.1	7.29
1207	15.609
1207	3.0076
1207	219.52
1287.4	7.29
1287.4	1.4888
531.65	5.12
1287.4	0.39304
578.53	1.25
854.62	58.32
1550	5.12
114.84	0.27
114.84	0.42875
114.84	0.27
628.1	0.64
114.84	0.27
114.84	0.42875
114.84	0.27
85.052	1.25
114.84	0.08
445.62	58.32
193.75	0.08
114.84	0.91125
193.75	0.08
193.75	0.27
114.84	0.15625
193.75	0.27
114.84	0.91125
171.42	0.91125
193.75	0.27
193.75	0.15625
985.89	0.08
735.56	2.7463
1207	270
171.42	0.15625
171.42	0.08
114.84	0.15625
114.84	0.27
193.75	1.1059
193.75	1.25
1743.5	138.24
193.75	0.42875
918.69	0.64
193.75	0.42875
193.75	0.91125
854.62	219.52
302.42	0.08
114.84	0.64
114.84	1.25
302.42	0.32768
171.42	0.08
302.42	0.54872
114.84	0.08
171.42	0.91125
1130	106.48
985.89	2.7463
132.04	0.08
132.04	0.27
132.04	0.27
132.04	0.08
578.53	0.64
1056.3	5.12
132.04	0.27
132.04	0.27
114.84	0.27
1458.8	689.21
1743.5	80
114.84	0.64
680.41	11.576
1458.8	393.04
445.62	0.09261
302.42	0.27
2814.6	506.53
114.84	0.08
132.04	0.27
114.84	0.27
171.42	0.27
171.42	0.15625
171.42	0.27
171.42	1.25
114.84	0.08
171.42	0.42875
114.84	0.42875
114.84	0.27
193.75	1.6638
85.052	0.91125
193.75	0.03375
114.84	0.91125
114.84	0.27
302.42	0.32768
132.04	0.35937
132.04	0.32768
114.84	0.15625
193.75	0.08
132.04	0.64
132.04	0.42875
193.75	0.08
114.84	0.91125
793.6	0.15625
1550	33.75
1644.9	7.29
1644.9	7.29
1644.9	7.29
918.69	13.31
1056.3	1.25
114.84	3.43
680.41	0.03375
132.04	0.74088
114.84	0.27
114.84	0.27
680.41	15.209
918.69	1.25
193.75	0.91125
628.1	0.10648
132.04	0.42875
171.42	0.08
735.56	10
302.42	0.64
302.42	0.03375
2546.7	21.97
1056.3	0.42875
193.75	0.64
406.32	37.239
918.69	4.2188
114.84	0.15625
735.56	4.5653
1130	7.29
531.65	68.59
1056.3	33.75
1371.3	0.27
985.89	92.61
1130	10
531.65	7.29
985.89	40.96
406.32	49.13
1130	10
1130	7.29
406.32	4.0522
369.41	5.12
531.65	0.01728
2296.4	243.89
1371.3	0.01
369.41	1.25
171.42	1.25
244.07	10
1130	5.12
406.32	0.29791
918.69	2.16
1056.3	23.526
1371.3	27.44
680.41	0.42875
1130	58.32
793.6	5.12
680.41	2.16
150.87	0.27
854.62	0.42875
487.37	2.875
1207	2.16
487.37	2.6214
918.69	0.03375
854.62	5.12
1952.6	7.29
1550	17.28
1952.6	13.31
487.37	5.12
985.89	640
369.41	91.293
150.87	1.25
487.37	13.31
578.53	10
1056.3	49.13
487.37	10.927
1207	80
1287.4	24.604
578.53	6.1413
1130	13.31
487.37	7.29
628.1	548.72
578.53	49.13
150.87	1.25
217.94	5.12
1287.4	7.29
217.94	10
854.62	4.2188
150.87	0.79507
628.1	11.576
578.53	0.91125
1952.6	7.29
1287.4	8.5738
578.53	12.95
680.41	27.44
628.1	10
985.89	92.61
854.62	3.43
628.1	0.17576
1952.6	14.049
1644.9	1.1765
1287.4	10
1287.4	11.576
854.62	29.86
150.87	7.29
793.6	5.12
628.1	8.5738
150.87	0.19683
628.1	11.576
487.37	10
406.32	3.43
578.53	7.29
578.53	7.29
628.1	9.1267
1952.6	10
578.53	5.7179
244.07	1.25
487.37	7.29
406.32	0.00064
628.1	11.576
1952.6	8.5738
628.1	8.5738
578.53	20.484
302.42	2.6214
171.42	3.43
918.69	10
531.65	0.09261
854.62	63.316
445.62	3.7325
302.42	0.01331
735.56	911.25
1130	167.77
1130	3.43
171.42	5.5137
1130	7.29
531.65	1.6638
578.53	3.43
487.37	33.75
445.62	0.27
272.2	40.96
854.62	5.12
985.89	0.00027
1458.8	17.28
531.65	0.39304
445.62	10
578.53	7.29
1130	124.87
1130	10
302.42	1.4888
1130	116.97
244.07	5.5137
531.65	12.95
302.42	0.74088
531.65	27.44
150.87	0.59319
578.53	21.97
578.53	0.39304
628.1	0.27
406.32	1.6638
578.53	8.5738
1846.1	12.597
369.41	49.13
531.65	0.10648
171.42	8.0436
302.42	3.43
334.8	4.2188
578.53	0.79507
735.56	0.00027
578.53	0.59319
854.62	21.97
578.53	1.5746
735.56	0.00125
918.69	0.01
735.56	0.00125
334.8	1.0382
302.42	0.35937
918.69	11.576
628.1	0.41186
735.56	13.401
793.6	6.2797
487.37	0.57101
487.37	0.57101
244.07	75.595
302.42	0.018927
1130	0.57101
487.37	4.8993
244.07	0.92097
406.32	1.3934
578.53	0.32442
244.07	3.7407
985.89	42.037
114.84	2.7835
531.65	0.1624
531.65	0.1624
272.2	0.06655
531.65	0.1624
272.2	0.06655
735.56	4.8993
171.42	1.3934
302.42	11.956
1130	1.3934
985.89	2.7835
793.6	2.7835
793.6	1.3934
793.6	0.11714
334.8	1.3934
244.07	0.57101
406.32	0.1624
114.84	0.06655
406.32	2.7835
406.32	0.41186
1130	14.428
302.42	0.053732
217.94	0.0427
628.1	0.0094749
21.427	0.06655
21.427	0.06655
21.427	0.06655
21.427	0.06655
628.1	0.32442
406.32	0.018927
16.504	0.11714
272.2	0.018927
272.2	0.0062624
99.2	0.013652
578.53	0.0427
21.427	0.06655
531.65	0.018927
531.65	0.018927
854.62	0.0062624
985.89	0.32442
854.62	0.025436
985.89	0.32442
487.37	2.7835
487.37	0.57101
487.37	0.1624
793.6	0.1624
487.37	0.018927
369.41	0.1624
793.6	0.32442
114.84	0.002206
369.41	0.025436
531.65	1.3934
302.42	0.002206
244.07	0.013652
918.69	0.21824
628.1	0.57101
735.56	0.32442
918.69	0.36637
132.04	0.002206
918.69	0.18893
302.42	0.11714
854.62	0.06655
735.56	0.32442
854.62	0.018927
735.56	0.32442
793.6	0.1624
369.41	0.002206
217.94	0.1624
1644.9	0.28584
1644.9	0.2505
217.94	0.1624
1550	1.2882
217.94	0.1624
150.87	0.1624
217.94	0.1624
406.32	0.57101
531.65	0.025436
302.42	0.09811
302.42	0.081296
531.65	0.033314
531.65	0.0094749
369.41	0.018927
531.65	0.0427
406.32	0.11714
531.65	0.013652
369.41	0.018927
369.41	0.018927
369.41	0.018927
531.65	0.018927
531.65	0.0062624
369.41	0.0094749
531.65	0.053732
369.41	0.0094749
369.41	0.025436
369.41	0.0427
578.53	0.018927
578.53	0.1624
578.53	0.1624
578.53	0.018927
302.42	0.1624
1130	2.7835
193.75	0.002206
132.04	0.0062624
171.42	0.0427
132.04	0.0038827
302.42	0.013652
531.65	0.0094749
272.2	0.1624
445.62	0.025436
302.42	0.11714
578.53	0.1624
578.53	0.018927
531.65	0.018927
531.65	0.002206
406.32	0.013652
531.65	0.0094749
334.8	0.0094749
406.32	0.13852
1550	1.3934
1550	0.018927
1550	0.018927
1550	0.018927
1550	0.018927
854.62	2.0077
1550	0.018927
1550	0.018927
302.42	0.018927
487.37	0.57101
487.37	0.57101
578.53	0.13852
1550	0.018927
1550	0.018927
578.53	0.018927
445.62	0.06655
735.56	0.018927
793.6	0.57101
487.37	0.018927
487.37	0.92097
406.32	0.0427
302.42	0.46103
578.53	0.57101
487.37	0.1624
487.37	0.1624
445.62	0.018927
487.37	0.018927
487.37	0.018927
150.87	1.1885
16.504	0.21824
1056.3	0.018927
854.62	1.3934
628.1	0.57101
1056.3	0.018927
578.53	2.7835
72.317	0.32442
1056.3	0.018927
1056.3	0.018927
1056.3	0.018927
60.921	0.018927
628.1	0.57101
244.07	0.13852
578.53	0.76737
72.317	0.36637
72.317	0.69753
27.243	0.46103
578.53	0.21824
72.317	0.63213
628.1	0.018927
1130	0.0427
531.65	0.21824
406.32	0.46103
628.1	1.3934
369.41	0.053732
132.04	0.000015
578.53	5.157
628.1	1.3934
1130	17.827
244.07	21.731
578.53	1.3934
132.04	1.3934
445.62	3.3348
578.53	1.3934
150.87	5.4237
578.53	4.8993
985.89	0.18893
918.69	0.018927
